key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r1bq1rk1/pp2bppp/2n1pn2/2pp4/2P5/1P2PNP1/P2PQPBP/RNB2RK1 b -,16321,A13,English Opening: Agincourt Defense,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/2P5/1P2PNP1/P2PQPBP/RNB2RK1 b - - 2 8,1.c4 e6 2.Nf3 d5 3.b3 Nf6 4.g3 Be7 5.Bg2 O-O 6.O-O c5 7.e3 Nc6 8.Qe2,English-Opening-Agincourt-Defense...6.O-O-c5-7.e3-Nc6-8.Qe2,-0.38,0,464,40,34.17,25.83,English Opening
rnbqkbnr/ppp2ppp/4p3/3P4/8/5N2/PP1PPPPP/RNBQKB1R b KQkq,16322,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/3P4/8/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 3,1.c4 e6 2.Nf3 d5 3.cxd5,English-Opening-Agincourt-Defense-2.Nf3-d5-3.cxd5,-0.06,0,464,28.41,23.3,48.3,English Opening
rnbqkbnr/ppp2ppp/8/3p4/8/5N2/PP1PPPPP/RNBQKB1R w KQkq,16323,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/8/3p4/8/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 4,1.c4 e6 2.Nf3 d5 3.cxd5 exd5,English-Opening-Agincourt-Defense-2.Nf3-d5-3.cxd5-exd5,0,0,464,28.41,23.3,48.3,English Opening
rnbqkbnr/ppp2ppp/4p3/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq,16324,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 0 3,1.c4 e6 2.Nf3 d5 3.e3,English-Opening-Agincourt-Defense-2.Nf3-d5-3.e3,0.11,0,464,42.96,27.85,29.19,English Opening
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq,16325,A13,English Opening: Agincourt Defense,book,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 1 4,1.c4 e6 2.Nf3 d5 3.e3 Nf6,English-Opening-Agincourt-Defense-2.Nf3-d5-3.e3-Nf6,0.09,0,464,44.53,27.29,28.17,English Opening
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R b KQkq,16328,A13,English Opening: Agincourt Defense,book,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R b KQkq - 0 4,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3,English-Opening-Agincourt-Defense-2.Nf3-d5-3.e3-Nf6-4.b3,0.22,0,464,43.83,26.97,29.18,English Opening
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq,16329,A13,English Opening: Agincourt Defense,book,rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 1 5,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7,English-Opening-Agincourt-Defense...3.e3-Nf6-4.b3-Be7,0.24,0,464,45.69,30.62,23.69,English Opening
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq,16330,A13,English Opening: Agincourt Defense,book,rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 2 5,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2,English-Opening-Agincourt-Defense...3.e3-Nf6-4.b3-Be7-5.Bb2,0.17,0,464,47.55,29.06,23.39,English Opening
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R w KQ,16331,A13,English Opening: Agincourt Defense,book,rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R w KQ - 3 6,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O,English-Opening-Agincourt-Defense...4.b3-Be7-5.Bb2-O-O,0.16,0,464,46.83,29.2,23.97,English Opening
rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1QK2R b KQ,16332,A13,English Opening: Agincourt Defense,book,rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1QK2R b KQ - 4 6,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2,English-Opening-Agincourt-Defense...4.b3-Be7-5.Bb2-O-O-6.Be2,0,0,464,39.37,37.8,22.82,English Opening
rnbq1rk1/p1p1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1QK2R w KQ,16333,A13,English Opening: Agincourt Defense,book,rnbq1rk1/p1p1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1QK2R w KQ - 0 7,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 b6,English-Opening-Agincourt-Defense...5.Bb2-O-O-6.Be2-b6,0.03,0,464,39.79,37.32,22.89,English Opening
rnbq1rk1/p1p1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 b -,16334,A13,English Opening: Agincourt Defense,book,rnbq1rk1/p1p1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 b - - 1 7,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 b6 7.O-O,English-Opening-Agincourt-Defense...5.Bb2-O-O-6.Be2-b6-7.O-O,0.03,0,464,39.1,36.33,24.57,English Opening
rn1q1rk1/pbp1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 w -,16335,A13,English Opening: Agincourt Defense,book,rn1q1rk1/pbp1bppp/1p2pn2/3p4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 w - - 2 8,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 b6 7.O-O Bb7,English-Opening-Agincourt-Defense...6.Be2-b6-7.O-O-Bb7,0.06,0,464,38.77,34.04,27.19,English Opening
rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1QK2R w KQ,16336,A13,English Opening: Agincourt Defense,book,rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1QK2R w KQ c6 0 7,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5,English-Opening-Agincourt-Defense...5.Bb2-O-O-6.Be2-c5,0.02,0,464,37.53,41.1,21.37,English Opening
rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 b -,16337,A13,English Opening: Agincourt Defense,book,rnbq1rk1/pp2bppp/4pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 b - - 1 7,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5 7.O-O,English-Opening-Agincourt-Defense...5.Bb2-O-O-6.Be2-c5-7.O-O,0,0,464,37.96,37.47,24.57,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 w -,16338,A13,English Opening: Agincourt Defense,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 w - - 2 8,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5 7.O-O Nc6,English-Opening-Agincourt-Defense...6.Be2-c5-7.O-O-Nc6,0.08,0,464,37.22,38.77,24.01,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2pP4/8/1P2PN2/PB1PBPPP/RN1Q1RK1 b -,16339,A13,English Opening: Agincourt Defense,book,r1bq1rk1/pp2bppp/2n1pn2/2pP4/8/1P2PN2/PB1PBPPP/RN1Q1RK1 b - - 0 8,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5 7.O-O Nc6 8.cxd5,English-Opening-Agincourt-Defense...6.Be2-c5-7.O-O-Nc6-8.cxd5,0.03,0,464,39.22,40.39,20.39,English Opening
r1bq1rk1/pp2bppp/2n1p3/2pn4/8/1P2PN2/PB1PBPPP/RN1Q1RK1 w -,16340,A13,English Opening: Agincourt Defense,book,r1bq1rk1/pp2bppp/2n1p3/2pn4/8/1P2PN2/PB1PBPPP/RN1Q1RK1 w - - 0 9,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5 7.O-O Nc6 8.cxd5 Nxd5,English-Opening-Agincourt-Defense...7.O-O-Nc6-8.cxd5-Nxd5,0.08,0,464,35.35,45.45,19.19,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2pp4/2PP4/1P2PN2/PB2BPPP/RN1Q1RK1 b -,16341,A13,English Opening: Agincourt Defense,book,r1bq1rk1/pp2bppp/2n1pn2/2pp4/2PP4/1P2PN2/PB2BPPP/RN1Q1RK1 b - d3 0 8,1.c4 e6 2.Nf3 d5 3.e3 Nf6 4.b3 Be7 5.Bb2 O-O 6.Be2 c5 7.O-O Nc6 8.d4,English-Opening-Agincourt-Defense...6.Be2-c5-7.O-O-Nc6-8.d4,0.11,0,464,39.79,35.08,25.13,English Opening
rnbqkbnr/ppp2ppp/4p3/8/2p5/5NP1/PP1PPP1P/RNBQKB1R w KQkq,16345,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/8/2p5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 0 4,1.c4 e6 2.Nf3 d5 3.g3 dxc4,English-Opening-Agincourt-Defense-2.Nf3-d5-3.g3-dxc4,0.08,0,464,28.51,38.01,33.48,English Opening
rnbqkbnr/ppp2ppp/4p3/8/Q1p5/5NP1/PP1PPP1P/RNB1KB1R b KQkq,16346,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/8/Q1p5/5NP1/PP1PPP1P/RNB1KB1R b KQkq - 1 4,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+,English-Opening-Agincourt-Defense-2.Nf3-d5-3.g3-dxc4-4.Qa4,-0.02,0,464,25.66,42.04,32.3,English Opening
r1bqkbnr/pppn1ppp/4p3/8/Q1p5/5NP1/PP1PPP1P/RNB1KB1R w KQkq,16347,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pppn1ppp/4p3/8/Q1p5/5NP1/PP1PPP1P/RNB1KB1R w KQkq - 2 5,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7,English-Opening-Agincourt-Defense...3.g3-dxc4-4.Qa4-Nd7,0.18,0,464,25.04,40.85,34.12,English Opening
r1bqkbnr/pppn1ppp/4p3/8/2Q5/5NP1/PP1PPP1P/RNB1KB1R b KQkq,16348,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pppn1ppp/4p3/8/2Q5/5NP1/PP1PPP1P/RNB1KB1R b KQkq - 0 5,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Qxc4,English-Opening-Agincourt-Defense...3.g3-dxc4-4.Qa4-Nd7-5.Qxc4,0.05,0,464,25.54,39.38,35.08,English Opening
r1bqkbnr/1ppn1ppp/p3p3/8/2Q5/5NP1/PP1PPP1P/RNB1KB1R w KQkq,16349,A13,English Opening: Agincourt Defense,book,r1bqkbnr/1ppn1ppp/p3p3/8/2Q5/5NP1/PP1PPP1P/RNB1KB1R w KQkq - 0 6,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Qxc4 a6,English-Opening-Agincourt-Defense...4.Qa4-Nd7-5.Qxc4-a6,0.17,0,464,26.59,36.9,36.51,English Opening
r1bqkbnr/pppn1ppp/4p3/8/Q1p5/5NP1/PP1PPPBP/RNB1K2R b KQkq,16351,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pppn1ppp/4p3/8/Q1p5/5NP1/PP1PPPBP/RNB1K2R b KQkq - 3 5,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2,English-Opening-Agincourt-Defense...3.g3-dxc4-4.Qa4-Nd7-5.Bg2,0.16,0,464,23.82,43.35,32.83,English Opening
r1bqkbnr/1ppn1ppp/p3p3/8/Q1p5/5NP1/PP1PPPBP/RNB1K2R w KQkq,16352,A13,English Opening: Agincourt Defense,book,r1bqkbnr/1ppn1ppp/p3p3/8/Q1p5/5NP1/PP1PPPBP/RNB1K2R w KQkq - 0 6,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6,English-Opening-Agincourt-Defense...4.Qa4-Nd7-5.Bg2-a6,0.22,0,464,23.96,41.72,34.32,English Opening
r1bqkbnr/1ppn1ppp/p3p3/8/2Q5/5NP1/PP1PPPBP/RNB1K2R b KQkq,16353,A13,English Opening: Agincourt Defense,book,r1bqkbnr/1ppn1ppp/p3p3/8/2Q5/5NP1/PP1PPPBP/RNB1K2R b KQkq - 0 6,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4,English-Opening-Agincourt-Defense...4.Qa4-Nd7-5.Bg2-a6-6.Qxc4,0.2,0,464,22.83,41.21,35.96,English Opening
r1bqkbnr/2pn1ppp/p3p3/1p6/2Q5/5NP1/PP1PPPBP/RNB1K2R w KQkq,16354,A13,English Opening: Agincourt Defense,book,r1bqkbnr/2pn1ppp/p3p3/1p6/2Q5/5NP1/PP1PPPBP/RNB1K2R w KQkq b6 0 7,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5,English-Opening-Agincourt-Defense...5.Bg2-a6-6.Qxc4-b5,0.15,0,464,22.03,41.63,36.34,English Opening
r1bqkbnr/2pn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB1K2R b KQkq,16355,A13,English Opening: Agincourt Defense,book,r1bqkbnr/2pn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB1K2R b KQkq - 1 7,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2,English-Opening-Agincourt-Defense...5.Bg2-a6-6.Qxc4-b5-7.Qc2,-0.02,0,464,21.49,40.05,38.46,English Opening
r2qkbnr/1bpn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB1K2R w KQkq,16356,A13,English Opening: Agincourt Defense,book,r2qkbnr/1bpn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB1K2R w KQkq - 2 8,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7,English-Opening-Agincourt-Defense...6.Qxc4-b5-7.Qc2-Bb7,-0.06,0,464,22.08,40,37.92,English Opening
r2qkbnr/1bpn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB2RK1 b kq,16357,A13,English Opening: Agincourt Defense,book,r2qkbnr/1bpn1ppp/p3p3/1p6/8/5NP1/PPQPPPBP/RNB2RK1 b kq - 3 8,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O,English-Opening-Agincourt-Defense...6.Qxc4-b5-7.Qc2-Bb7-8.O-O,-0.08,0,464,22.02,40.98,37,English Opening
r2qkb1r/1bpn1ppp/p3pn2/1p6/8/1P3NP1/P1QPPPBP/RNB2RK1 b kq,16359,A13,English Opening: Agincourt Defense,book,r2qkb1r/1bpn1ppp/p3pn2/1p6/8/1P3NP1/P1QPPPBP/RNB2RK1 b kq - 0 9,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.b3,English-Opening-Agincourt-Defense...7.Qc2-Bb7-8.O-O-Ngf6-9.b3,-0.24,0,464,23.49,43.98,32.53,English Opening
r2qk2r/1b1nbppp/p3pn2/1pp5/8/1P3NP1/PBQPPPBP/RN3RK1 w kq,16362,A13,English Opening: Agincourt Defense,book,r2qk2r/1b1nbppp/p3pn2/1pp5/8/1P3NP1/PBQPPPBP/RN3RK1 w kq - 2 11,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.b3 c5 10.Bb2 Be7,English-Opening-Agincourt-Defense...9.b3-c5-10.Bb2-Be7,-0.19,0,464,24,46.29,29.71,English Opening
r2qk2r/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQ1PPBP/RN3RK1 b kq,16363,A13,English Opening: Agincourt Defense,book,r2qk2r/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQ1PPBP/RN3RK1 b kq - 0 11,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.b3 c5 10.Bb2 Be7 11.d3,English-Opening-Agincourt-Defense...9.b3-c5-10.Bb2-Be7-11.d3,-0.32,0,464,24.32,45.41,30.27,English Opening
r2q1rk1/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQ1PPBP/RN3RK1 w -,16364,A13,English Opening: Agincourt Defense,book,r2q1rk1/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQ1PPBP/RN3RK1 w - - 1 12,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.b3 c5 10.Bb2 Be7 11.d3 O-O,English-Opening-Agincourt-Defense...10.Bb2-Be7-11.d3-O-O,-0.17,0,464,25.68,44.59,29.73,English Opening
r2q1rk1/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQNPPBP/R4RK1 b -,16365,A13,English Opening: Agincourt Defense,book,r2q1rk1/1b1nbppp/p3pn2/1pp5/8/1P1P1NP1/PBQNPPBP/R4RK1 b - - 2 12,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.b3 c5 10.Bb2 Be7 11.d3 O-O 12.Nbd2,English-Opening-Agincourt-Defense...10.Bb2-Be7-11.d3-O-O-12.Nbd2,-0.27,0,464,24.3,46.73,28.97,English Opening
r2qkb1r/1bpn1ppp/p3pn2/1p6/8/3P1NP1/PPQ1PPBP/RNB2RK1 b kq,16366,A13,English Opening: Agincourt Defense,book,r2qkb1r/1bpn1ppp/p3pn2/1p6/8/3P1NP1/PPQ1PPBP/RNB2RK1 b kq - 0 9,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.d3,English-Opening-Agincourt-Defense...7.Qc2-Bb7-8.O-O-Ngf6-9.d3,-0.11,0,464,23.6,32.3,44.1,English Opening
r2qkb1r/1b1n1ppp/p3pn2/1pp5/8/3P1NP1/PPQ1PPBP/RNB2RK1 w kq,16367,A13,English Opening: Agincourt Defense,book,r2qkb1r/1b1n1ppp/p3pn2/1pp5/8/3P1NP1/PPQ1PPBP/RNB2RK1 w kq c6 0 10,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.d3 c5,English-Opening-Agincourt-Defense...8.O-O-Ngf6-9.d3-c5,-0.01,0,464,23.26,37.21,39.53,English Opening
r2qk2r/1b1nbppp/p3pn2/1pp5/P7/3P1NP1/1PQ1PPBP/RNB2RK1 w kq,16369,A13,English Opening: Agincourt Defense,book,r2qk2r/1b1nbppp/p3pn2/1pp5/P7/3P1NP1/1PQ1PPBP/RNB2RK1 w kq - 1 11,1.c4 e6 2.Nf3 d5 3.g3 dxc4 4.Qa4+ Nd7 5.Bg2 a6 6.Qxc4 b5 7.Qc2 Bb7 8.O-O Ngf6 9.d3 c5 10.a4 Be7,English-Opening-Agincourt-Defense...9.d3-c5-10.a4-Be7,0.04,0,464,24.4,32.74,42.86,English Opening
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq,16382,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pp1p1ppp/2n1p3/2p5/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 2 4,1.c4 e6 2.g3 c5 3.Bg2 Nc6,English-Opening-Agincourt-Defense-2.g3-c5-3.Bg2-Nc6,0.43,0,464,48.8,28.8,22.4,English Opening
rnbqkbnr/pp3ppp/4p3/2pp4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq,16386,A13,English Opening: Agincourt Defense,book,rnbqkbnr/pp3ppp/4p3/2pp4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq c6 0 4,1.c4 e6 2.g3 d5 3.Bg2 c5,English-Opening-Agincourt-Defense-2.g3-d5-3.Bg2-c5,0.36,0,464,48.58,28.71,22.71,English Opening
r1bqkbnr/pp3ppp/2n1p3/2pP4/8/5NP1/PP1PPPBP/RNBQK2R b KQkq,16389,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pp3ppp/2n1p3/2pP4/8/5NP1/PP1PPPBP/RNBQK2R b KQkq - 0 5,1.c4 e6 2.g3 d5 3.Bg2 c5 4.Nf3 Nc6 5.cxd5,English-Opening-Agincourt-Defense...3.Bg2-c5-4.Nf3-Nc6-5.cxd5,0.37,0,464,48.06,27.13,24.81,English Opening
r1bqkbnr/pp3ppp/2n5/2pp4/8/5NP1/PP1PPPBP/RNBQK2R w KQkq,16390,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pp3ppp/2n5/2pp4/8/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 6,1.c4 e6 2.g3 d5 3.Bg2 c5 4.Nf3 Nc6 5.cxd5 exd5,English-Opening-Agincourt-Defense...4.Nf3-Nc6-5.cxd5-exd5,0.44,0,464,51.45,26.59,21.97,English Opening
rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq,16391,A13,English Opening: Agincourt Defense,book,rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1.c4 e6 2.g3 d5 3.Bg2 c6,English-Opening-Agincourt-Defense-2.g3-d5-3.Bg2-c6,0.33,0,464,44.36,26.48,29.16,English Opening
rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PPQPPPBP/RNB1K1NR b KQkq,16392,A13,English Opening: Agincourt Defense,book,rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PPQPPPBP/RNB1K1NR b KQkq - 1 4,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2,English-Opening-Agincourt-Defense-2.g3-d5-3.Bg2-c6-4.Qc2,0.15,0,464,39.08,33.91,27.01,English Opening
rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/6P1/PPQPPPBP/RNB1K1NR w KQkq,16393,A13,English Opening: Agincourt Defense,book,rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/6P1/PPQPPPBP/RNB1K1NR w KQkq - 2 5,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2 Nf6,English-Opening-Agincourt-Defense...3.Bg2-c6-4.Qc2-Nf6,0.22,0,464,39.45,34.86,25.69,English Opening
rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R b KQkq,16394,A13,English Opening: Agincourt Defense,book,rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R b KQkq - 3 5,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2 Nf6 5.Nf3,English-Opening-Agincourt-Defense...3.Bg2-c6-4.Qc2-Nf6-5.Nf3,0.19,0,464,46.91,34.56,18.53,English Opening
rnbqk2r/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R w KQkq,16395,A13,English Opening: Agincourt Defense,book,rnbqk2r/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB1K2R w KQkq - 4 6,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2 Nf6 5.Nf3 Be7,English-Opening-Agincourt-Defense...4.Qc2-Nf6-5.Nf3-Be7,0.38,0,464,48,37.71,14.29,English Opening
rnbqk2r/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB2RK1 b kq,16396,A13,English Opening: Agincourt Defense,book,rnbqk2r/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB2RK1 b kq - 5 6,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2 Nf6 5.Nf3 Be7 6.O-O,English-Opening-Agincourt-Defense...4.Qc2-Nf6-5.Nf3-Be7-6.O-O,0.23,0,464,51.53,31.63,16.84,English Opening
rnbq1rk1/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB2RK1 w -,16397,A13,English Opening: Agincourt Defense,book,rnbq1rk1/pp2bppp/2p1pn2/3p4/2P5/5NP1/PPQPPPBP/RNB2RK1 w - - 6 7,1.c4 e6 2.g3 d5 3.Bg2 c6 4.Qc2 Nf6 5.Nf3 Be7 6.O-O O-O,English-Opening-Agincourt-Defense...5.Nf3-Be7-6.O-O-O-O,0.39,0,464,50.64,31.49,17.87,English Opening
rnbqkbnr/ppp2ppp/4p3/8/2p5/6P1/PP1PPPBP/RNBQK1NR w KQkq,16401,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/8/2p5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1.c4 e6 2.g3 d5 3.Bg2 dxc4,English-Opening-Agincourt-Defense-2.g3-d5-3.Bg2-dxc4,0.3,0,464,33.23,38.06,28.71,English Opening
rnbqkbnr/ppp2ppp/4p3/8/Q1p5/6P1/PP1PPPBP/RNB1K1NR b KQkq,16402,A13,English Opening: Agincourt Defense,book,rnbqkbnr/ppp2ppp/4p3/8/Q1p5/6P1/PP1PPPBP/RNB1K1NR b KQkq - 1 4,1.c4 e6 2.g3 d5 3.Bg2 dxc4 4.Qa4+,English-Opening-Agincourt-Defense-2.g3-d5-3.Bg2-dxc4-4.Qa4,0.28,0,464,35.05,41.08,23.87,English Opening
r1bqkbnr/pppn1ppp/4p3/8/Q1p5/6P1/PP1PPPBP/RNB1K1NR w KQkq,16403,A13,English Opening: Agincourt Defense,book,r1bqkbnr/pppn1ppp/4p3/8/Q1p5/6P1/PP1PPPBP/RNB1K1NR w KQkq - 2 5,1.c4 e6 2.g3 d5 3.Bg2 dxc4 4.Qa4+ Nd7,English-Opening-Agincourt-Defense...3.Bg2-dxc4-4.Qa4-Nd7,0.24,0,464,34.8,40.75,24.45,English Opening
