key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r2qkb1r/pp1bpppp/2np1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQR1K1 b kq,48089,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1bpppp/2np1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQR1K1 b kq - 4 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.a4 Nc6 5.O-O Nf6 6.Re1,Sicilian-Defense-Canal-Main-Line-4.a4-Nc6-5.O-O-Nf6-6.Re1,0.18,0,2099,45.57,28.48,25.95,Sicilian Defense
rn1qkb1r/pp1bpppp/3p1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQK2R w KQkq,48090,B52,Sicilian Defense: Canal; Main Line,book,rn1qkb1r/pp1bpppp/3p1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQK2R w KQkq - 1 5,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.a4 Nf6,Sicilian-Defense-Canal-Main-Line-4.a4-Nf6,0.08,0,2099,41.92,26.58,31.51,Sicilian Defense
r2qkbnr/pp1npppp/3p4/2p5/2P1P3/5N2/PP1P1PPP/RNBQK2R b KQkq,48091,B52,Sicilian Defense: Canal; Main Line,book,r2qkbnr/pp1npppp/3p4/2p5/2P1P3/5N2/PP1P1PPP/RNBQK2R b KQkq c3 0 5,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.c4,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.c4,0.18,0,2099,31.12,35.19,33.69,Sicilian Defense
r2qkb1r/pp1npppp/3p1n2/2p5/2P1P3/5N2/PP1P1PPP/RNBQK2R w KQkq,48092,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1npppp/3p1n2/2p5/2P1P3/5N2/PP1P1PPP/RNBQK2R w KQkq - 1 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.c4 Ngf6,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.c4-Ngf6,0.34,0,2099,29.75,36.08,34.18,Sicilian Defense
r2qkb1r/pp1npppp/3p1n2/2p5/2P1P3/2N2N2/PP1P1PPP/R1BQK2R b KQkq,48093,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1npppp/3p1n2/2p5/2P1P3/2N2N2/PP1P1PPP/R1BQK2R b KQkq - 2 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.c4 Ngf6 6.Nc3,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.c4-Ngf6-6.Nc3,0.18,0,2099,29.68,36.77,33.55,Sicilian Defense
r2qkbnr/pp1npppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq,48094,B52,Sicilian Defense: Canal; Main Line,book,r2qkbnr/pp1npppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq d3 0 5,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.d4,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.d4,-0.03,0,2099,27.4,22.6,50,Sicilian Defense
r2qkbnr/pp1npppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq,48095,B52,Sicilian Defense: Canal; Main Line,book,r2qkbnr/pp1npppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.d4 cxd4,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.d4-cxd4,0.04,0,2099,25.17,23.08,51.75,Sicilian Defense
2rqkb1r/pp1npppp/3p1n2/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 w k,48096,B52,Sicilian Defense: Canal; Main Line,book,2rqkb1r/pp1npppp/3p1n2/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 w k - 4 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 Rc8,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Qe2-Rc8,0.28,0,2099,31.69,34.97,33.33,Sicilian Defense
r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 w kq,48097,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 w kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Qe2-e6,0.37,0,2099,32.1,37.46,30.44,Sicilian Defense
r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/1P3N2/P1PPQPPP/RNB2RK1 b kq,48098,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/1P3N2/P1PPQPPP/RNB2RK1 b kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Qe2-e6-7.b3,0.27,0,2099,34.89,38.25,26.87,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/4P3/1P3N2/P1PPQPPP/RNB2RK1 w kq,48099,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/4P3/1P3N2/P1PPQPPP/RNB2RK1 w kq - 1 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3 Be7,Sicilian-Defense-Canal-Main-Line...6.Qe2-e6-7.b3-Be7,0.27,0,2099,35.57,38.48,25.95,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/4P3/1P3N2/PBPPQPPP/RN3RK1 b kq,48100,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/4P3/1P3N2/PBPPQPPP/RN3RK1 b kq - 2 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3 Be7 8.Bb2,Sicilian-Defense-Canal-Main-Line...6.Qe2-e6-7.b3-Be7-8.Bb2,0.23,0,2099,35.48,38.71,25.81,Sicilian Defense
r2q1rk1/pp1nbppp/3ppn2/2p5/4P3/1P3N2/PBPPQPPP/RN3RK1 w -,48101,B52,Sicilian Defense: Canal; Main Line,book,r2q1rk1/pp1nbppp/3ppn2/2p5/4P3/1P3N2/PBPPQPPP/RN3RK1 w - - 3 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3 Be7 8.Bb2 O-O,Sicilian-Defense-Canal-Main-Line...7.b3-Be7-8.Bb2-O-O,0.33,0,2099,35.44,39.28,25.28,Sicilian Defense
r2q1rk1/pp1nbppp/3ppn2/2p5/2P1P3/1P3N2/PB1PQPPP/RN3RK1 b -,48102,B52,Sicilian Defense: Canal; Main Line,book,r2q1rk1/pp1nbppp/3ppn2/2p5/2P1P3/1P3N2/PB1PQPPP/RN3RK1 b - c3 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3 Be7 8.Bb2 O-O 9.c4,Sicilian-Defense-Canal-Main-Line...7.b3-Be7-8.Bb2-O-O-9.c4,0.18,0,2099,35.23,39.49,25.28,Sicilian Defense
r2q1rk1/1p1nbppp/p2ppn2/2p5/2P1P3/1P3N2/PB1PQPPP/RN3RK1 w -,48103,B52,Sicilian Defense: Canal; Main Line,book,r2q1rk1/1p1nbppp/p2ppn2/2p5/2P1P3/1P3N2/PB1PQPPP/RN3RK1 w - - 0 10,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.b3 Be7 8.Bb2 O-O 9.c4 a6,Sicilian-Defense-Canal-Main-Line...8.Bb2-O-O-9.c4-a6,0.44,0,2099,32.93,34.73,32.34,Sicilian Defense
r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/2P2N2/PP1PQPPP/RNB2RK1 b kq,48104,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/2P2N2/PP1PQPPP/RNB2RK1 b kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Qe2-e6-7.c3,0.18,0,2099,29.4,37.86,32.74,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/4P3/2P2N2/PP1PQPPP/RNB2RK1 w kq,48105,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/4P3/2P2N2/PP1PQPPP/RNB2RK1 w kq - 1 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3 Be7,Sicilian-Defense-Canal-Main-Line...6.Qe2-e6-7.c3-Be7,0.08,0,2099,28.54,37.9,33.56,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP2QPPP/RNB2RK1 b kq,48106,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP2QPPP/RNB2RK1 b kq d3 0 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3 Be7 8.d4,Sicilian-Defense-Canal-Main-Line...6.Qe2-e6-7.c3-Be7-8.d4,0.27,0,2099,28.77,37.82,33.41,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/8/3pP3/2P2N2/PP2QPPP/RNB2RK1 w kq,48107,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/8/3pP3/2P2N2/PP2QPPP/RNB2RK1 w kq - 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3 Be7 8.d4 cxd4,Sicilian-Defense-Canal-Main-Line...7.c3-Be7-8.d4-cxd4,0.39,0,2099,31.82,37.12,31.06,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/8/3PP3/5N2/PP2QPPP/RNB2RK1 b kq,48108,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/8/3PP3/5N2/PP2QPPP/RNB2RK1 b kq - 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3 Be7 8.d4 cxd4 9.cxd4,Sicilian-Defense-Canal-Main-Line...7.c3-Be7-8.d4-cxd4-9.cxd4,0.23,0,2099,31.82,36.36,31.82,Sicilian Defense
r2q1rk1/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP2QPPP/RNB2RK1 w -,48109,B52,Sicilian Defense: Canal; Main Line,book,r2q1rk1/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP2QPPP/RNB2RK1 w - - 1 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2 e6 7.c3 Be7 8.d4 O-O,Sicilian-Defense-Canal-Main-Line...7.c3-Be7-8.d4-O-O,0.1,0,2099,27.03,38.18,34.8,Sicilian Defense
r2qkb1r/pp1npppp/3p1n2/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq,48110,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1npppp/3p1n2/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 3 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Nxd7-5.O-O-Ngf6-6.Re1,0.08,0,2099,30.85,34.07,35.08,Sicilian Defense
r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq,48111,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Re1-e6,0.22,0,2099,27.26,37.12,35.62,Sicilian Defense
r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 b kq,48112,B52,Sicilian Defense: Canal; Main Line,book,r2qkb1r/pp1n1ppp/3ppn2/2p5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 b kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6 7.c3,Sicilian-Defense-Canal-Main-Line...5.O-O-Ngf6-6.Re1-e6-7.c3,0.04,0,2099,25.87,34.13,40,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq,48113,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/4P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 1 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6 7.c3 Be7,Sicilian-Defense-Canal-Main-Line...6.Re1-e6-7.c3-Be7,0.11,0,2099,25.97,33.98,40.06,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP3PPP/RNBQR1K1 b kq,48114,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/2p5/3PP3/2P2N2/PP3PPP/RNBQR1K1 b kq d3 0 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6 7.c3 Be7 8.d4,Sicilian-Defense-Canal-Main-Line...6.Re1-e6-7.c3-Be7-8.d4,0.15,0,2099,26.74,32.56,40.7,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/8/3pP3/2P2N2/PP3PPP/RNBQR1K1 w kq,48115,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/8/3pP3/2P2N2/PP3PPP/RNBQR1K1 w kq - 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6 7.c3 Be7 8.d4 cxd4,Sicilian-Defense-Canal-Main-Line...6.Re1-e6-7.c3-Be7-8.d4-cxd4,0.41,0,2099,25,39.19,35.81,Sicilian Defense
r2qk2r/pp1nbppp/3ppn2/8/3PP3/5N2/PP3PPP/RNBQR1K1 b kq,48116,B52,Sicilian Defense: Canal; Main Line,book,r2qk2r/pp1nbppp/3ppn2/8/3PP3/5N2/PP3PPP/RNBQR1K1 b kq - 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Re1 e6 7.c3 Be7 8.d4 cxd4 9.cxd4,Sicilian-Defense-Canal-Main-Line...6.Re1-e6-7.c3-Be7-8.d4-cxd4-9.cxd4,0.39,0,2099,25.17,39.46,35.37,Sicilian Defense
r3kbnr/pp1qpppp/2np4/2p5/4P3/1P3N2/P1PP1PPP/RNBQ1RK1 b kq,48233,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2np4/2p5/4P3/1P3N2/P1PP1PPP/RNBQ1RK1 b kq - 0 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.b3,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Qxd7-5.O-O-Nc6-6.b3,0,0,2099,24.72,50.56,24.72,Sicilian Defense
r3kb1r/pp1qpppp/2np1n2/2p5/4P3/1P3N2/P1PP1PPP/RNBQ1RK1 w kq,48234,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpppp/2np1n2/2p5/4P3/1P3N2/P1PP1PPP/RNBQ1RK1 w kq - 1 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.b3 Nf6,Sicilian-Defense-Canal-Main-Line...5.O-O-Nc6-6.b3-Nf6,0.05,0,2099,24.7,50,25.3,Sicilian Defense
r3kb1r/pp1qpppp/2np1n2/2p5/4P3/1P3N2/P1PP1PPP/RNBQR1K1 b kq,48235,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpppp/2np1n2/2p5/4P3/1P3N2/P1PP1PPP/RNBQR1K1 b kq - 2 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.b3 Nf6 7.Re1,Sicilian-Defense-Canal-Main-Line...5.O-O-Nc6-6.b3-Nf6-7.Re1,0,0,2099,25.1,51.76,23.14,Sicilian Defense
r3kb1r/pp1qpp1p/2np1np1/2p5/4P3/1P3N2/P1PP1PPP/RNBQR1K1 w kq,48236,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpp1p/2np1np1/2p5/4P3/1P3N2/P1PP1PPP/RNBQR1K1 w kq - 0 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.b3 Nf6 7.Re1 g6,Sicilian-Defense-Canal-Main-Line...6.b3-Nf6-7.Re1-g6,0.16,0,2099,24.03,50,25.97,Sicilian Defense
r3kbnr/pp1qpppp/2n5/2pp4/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq,48237,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2n5/2pp4/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 d5,Sicilian-Defense-Canal-Main-Line...5.O-O-Nc6-6.c3-d5,0.11,0,2099,37.62,35.64,26.73,Sicilian Defense
r3kb1r/pp1q1ppp/2n1p3/3pP3/3Pn3/5N2/PP1NQPPP/R1B2RK1 b kq,48246,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1q1ppp/2n1p3/3pP3/3Pn3/5N2/PP1NQPPP/R1B2RK1 b kq - 2 11,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.Qe2 e6 8.d4 cxd4 9.cxd4 d5 10.e5 Ne4 11.Nbd2,Sicilian-Defense-Canal-Main-Line...9.cxd4-d5-10.e5-Ne4-11.Nbd2,0.01,0,2099,22.16,44.86,32.97,Sicilian Defense
r3kb1r/pp1q1ppp/2n1p3/3pP3/3P4/5N2/PP1nQPPP/R1B2RK1 w kq,48247,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1q1ppp/2n1p3/3pP3/3P4/5N2/PP1nQPPP/R1B2RK1 w kq - 0 12,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.Qe2 e6 8.d4 cxd4 9.cxd4 d5 10.e5 Ne4 11.Nbd2 Nxd2,Sicilian-Defense-Canal-Main-Line...10.e5-Ne4-11.Nbd2-Nxd2,0,0,2099,22.28,44.57,33.15,Sicilian Defense
r3kb1r/pp1q1ppp/2n1p3/3pP3/3P4/5N2/PP1BQPPP/R4RK1 b kq,48248,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1q1ppp/2n1p3/3pP3/3P4/5N2/PP1BQPPP/R4RK1 b kq - 0 12,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.Qe2 e6 8.d4 cxd4 9.cxd4 d5 10.e5 Ne4 11.Nbd2 Nxd2 12.Bxd2,Sicilian-Defense-Canal-Main-Line...10.e5-Ne4-11.Nbd2-Nxd2-12.Bxd2,-0.08,0,2099,24.86,40.68,34.46,Sicilian Defense
r3kb1r/pp1q1ppp/2nppn2/2p5/4P3/2PP1N2/PP3PPP/RNBQR1K1 b kq,48268,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1q1ppp/2nppn2/2p5/4P3/2PP1N2/PP3PPP/RNBQR1K1 b kq - 0 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.Re1 e6 8.d3,Sicilian-Defense-Canal-Main-Line...6.c3-Nf6-7.Re1-e6-8.d3,0,0,2099,26.92,45.51,27.56,Sicilian Defense
r3k2r/pp1qbppp/2nppn2/2p5/4P3/2PP1N2/PP3PPP/RNBQR1K1 w kq,48269,B52,Sicilian Defense: Canal; Main Line,book,r3k2r/pp1qbppp/2nppn2/2p5/4P3/2PP1N2/PP3PPP/RNBQR1K1 w kq - 1 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.Re1 e6 8.d3 Be7,Sicilian-Defense-Canal-Main-Line...7.Re1-e6-8.d3-Be7,0.06,0,2099,27.1,45.16,27.74,Sicilian Defense
r3kbnr/pp1qpppp/2np4/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 b kq,48282,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2np4/2p5/4P3/5N2/PPPPQPPP/RNB2RK1 b kq - 3 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.Qe2,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Qxd7-5.O-O-Nc6-6.Qe2,-0.03,0,2099,42.96,32.75,24.3,Sicilian Defense
r3kbnr/pp1qpppp/2np4/2p5/3PP3/5N2/PPP2PPP/RNBQ1RK1 b kq,48284,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2np4/2p5/3PP3/5N2/PPP2PPP/RNBQ1RK1 b kq d3 0 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Qxd7-5.O-O-Nc6-6.d4,0.18,0,2099,24.07,44.44,31.48,Sicilian Defense
r3kbnr/pp1qpppp/2np4/8/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq,48285,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2np4/8/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4 cxd4,Sicilian-Defense-Canal-Main-Line...5.O-O-Nc6-6.d4-cxd4,0.17,0,2099,23.83,44.39,31.78,Sicilian Defense
r3kbnr/pp1qpppp/2np4/8/3NP3/8/PPP2PPP/RNBQ1RK1 b kq,48286,B52,Sicilian Defense: Canal; Main Line,book,r3kbnr/pp1qpppp/2np4/8/3NP3/8/PPP2PPP/RNBQ1RK1 b kq - 0 7,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4 cxd4 7.Nxd4,Sicilian-Defense-Canal-Main-Line...5.O-O-Nc6-6.d4-cxd4-7.Nxd4,0.06,0,2099,23.94,43.19,32.86,Sicilian Defense
r3kb1r/pp1qpppp/2np1n2/8/3NP3/8/PPP2PPP/RNBQ1RK1 w kq,48287,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpppp/2np1n2/8/3NP3/8/PPP2PPP/RNBQ1RK1 w kq - 1 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4 cxd4 7.Nxd4 Nf6,Sicilian-Defense-Canal-Main-Line...6.d4-cxd4-7.Nxd4-Nf6,0.21,0,2099,23.53,42.25,34.22,Sicilian Defense
r3kb1r/pp1qpppp/2np1n2/8/3NP3/8/PPP2PPP/RNBQR1K1 b kq,48288,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpppp/2np1n2/8/3NP3/8/PPP2PPP/RNBQR1K1 b kq - 2 8,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4 cxd4 7.Nxd4 Nf6 8.Re1,Sicilian-Defense-Canal-Main-Line...6.d4-cxd4-7.Nxd4-Nf6-8.Re1,0.15,0,2099,26.01,43.93,30.06,Sicilian Defense
r3kb1r/pp1qpp1p/2np1np1/8/3NP3/8/PPP2PPP/RNBQR1K1 w kq,48289,B52,Sicilian Defense: Canal; Main Line,book,r3kb1r/pp1qpp1p/2np1np1/8/3NP3/8/PPP2PPP/RNBQR1K1 w kq - 0 9,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.d4 cxd4 7.Nxd4 Nf6 8.Re1 g6,Sicilian-Defense-Canal-Main-Line...7.Nxd4-Nf6-8.Re1-g6,0.26,0,2099,25.89,40.18,33.93,Sicilian Defense
rn2kbnr/pp1q1ppp/3pp3/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq,48290,B52,Sicilian Defense: Canal; Main Line,book,rn2kbnr/pp1q1ppp/3pp3/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O e6,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Qxd7-5.O-O-e6,0.38,0,2099,20.78,54.55,24.68,Sicilian Defense
rn2kbnr/pp1qpp1p/3p2p1/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq,48291,B52,Sicilian Defense: Canal; Main Line,book,rn2kbnr/pp1qpp1p/3p2p1/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 6,1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O g6,Sicilian-Defense-Canal-Main-Line-4.Bxd7-Qxd7-5.O-O-g6,0.39,0,2099,47.81,28.07,24.12,Sicilian Defense
