key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rnbqkbnr/p3pppp/2p5/1p6/P1pP4/2N1P3/1P3PPP/R1BQKBNR b KQkq,18118,D10,Slav Defense,book,rnbqkbnr/p3pppp/2p5/1p6/P1pP4/2N1P3/1P3PPP/R1BQKBNR b KQkq a3 0 5,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4,Slav-Defense-3.Nc3-dxc4-4.e3-b5-5.a4,0.46,0,2330,42.45,29.76,27.79,#N/A
rnbqkbnr/p3pppp/2p5/8/PppP4/2N1P3/1P3PPP/R1BQKBNR w KQkq,18119,D10,Slav Defense,book,rnbqkbnr/p3pppp/2p5/8/PppP4/2N1P3/1P3PPP/R1BQKBNR w KQkq - 0 6,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4,Slav-Defense...4.e3-b5-5.a4-b4,0.35,0,2330,42.13,29.93,27.94,#N/A
rnbqkbnr/p3pppp/2p5/8/PppP4/4P3/NP3PPP/R1BQKBNR b KQkq,18120,D10,Slav Defense,book,rnbqkbnr/p3pppp/2p5/8/PppP4/4P3/NP3PPP/R1BQKBNR b KQkq - 1 6,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Na2,Slav-Defense...4.e3-b5-5.a4-b4-6.Na2,-0.2,0,2330,32.23,31.4,36.36,#N/A
rnbqkbnr/p4ppp/2p1p3/8/PppP4/4P3/NP3PPP/R1BQKBNR w KQkq,18121,D10,Slav Defense,book,rnbqkbnr/p4ppp/2p1p3/8/PppP4/4P3/NP3PPP/R1BQKBNR w KQkq - 0 7,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Na2 e6,Slav-Defense...5.a4-b4-6.Na2-e6,-0.12,0,2330,31.78,30.84,37.38,#N/A
rnbqkbnr/p3pppp/2p5/8/PppPN3/4P3/1P3PPP/R1BQKBNR b KQkq,18122,D10,Slav Defense,book,rnbqkbnr/p3pppp/2p5/8/PppPN3/4P3/1P3PPP/R1BQKBNR b KQkq - 1 6,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Ne4,Slav-Defense...4.e3-b5-5.a4-b4-6.Ne4,0.32,0,2330,48.3,28.23,23.47,#N/A
rnb1kbnr/p3pppp/2p5/3q4/PppPN3/4P3/1P3PPP/R1BQKBNR w KQkq,18123,D10,Slav Defense,book,rnb1kbnr/p3pppp/2p5/3q4/PppPN3/4P3/1P3PPP/R1BQKBNR w KQkq - 2 7,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Ne4 Qd5,Slav-Defense...5.a4-b4-6.Ne4-Qd5,0.39,0,2330,43.92,30.59,25.49,#N/A
rnb1kbnr/p3pppp/2p5/3q4/PppP4/4P1N1/1P3PPP/R1BQKBNR b KQkq,18124,D10,Slav Defense,book,rnb1kbnr/p3pppp/2p5/3q4/PppP4/4P1N1/1P3PPP/R1BQKBNR b KQkq - 3 7,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Ne4 Qd5 7.Ng3,Slav-Defense...5.a4-b4-6.Ne4-Qd5-7.Ng3,0.13,0,2330,47.06,25,27.94,#N/A
rnb1kb1r/p3pppp/2p2n2/3q4/PppP4/4P1N1/1P3PPP/R1BQKBNR w KQkq,18125,D10,Slav Defense,book,rnb1kb1r/p3pppp/2p2n2/3q4/PppP4/4P1N1/1P3PPP/R1BQKBNR w KQkq - 4 8,1.d4 d5 2.c4 c6 3.Nc3 dxc4 4.e3 b5 5.a4 b4 6.Ne4 Qd5 7.Ng3 Nf6,Slav-Defense...6.Ne4-Qd5-7.Ng3-Nf6,0.08,0,2330,45.6,24.8,29.6,#N/A
rnbqkb1r/pp2pppp/2p2n2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq,18141,D10,Slav Defense,book,rnbqkb1r/pp2pppp/2p2n2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq - 3 4,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Bg5,Slav-Defense-3.Nc3-Nf6-4.Bg5,-0.5,0,2330,37.48,24.5,38.02,#N/A
rnbqkb1r/pp2pppp/2p2n2/6B1/2pP4/2N5/PP2PPPP/R2QKBNR w KQkq,18142,D10,Slav Defense,book,rnbqkb1r/pp2pppp/2p2n2/6B1/2pP4/2N5/PP2PPPP/R2QKBNR w KQkq - 0 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Bg5 dxc4,Slav-Defense-3.Nc3-Nf6-4.Bg5-dxc4,-0.14,0,2330,26.11,27.09,46.8,#N/A
rnbqkb1r/pp2pppp/2p2n2/6B1/P1pP4/2N5/1P2PPPP/R2QKBNR b KQkq,18143,D10,Slav Defense,book,rnbqkb1r/pp2pppp/2p2n2/6B1/P1pP4/2N5/1P2PPPP/R2QKBNR b KQkq a3 0 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Bg5 dxc4 5.a4,Slav-Defense-3.Nc3-Nf6-4.Bg5-dxc4-5.a4,-0.27,0,2330,27.27,32.58,40.15,#N/A
rnbqkb1r/pp3ppp/2p1pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq,18144,D10,Slav Defense,book,rnbqkb1r/pp3ppp/2p1pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq - 0 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Bg5 e6,Slav-Defense-3.Nc3-Nf6-4.Bg5-e6,0.27,0,2330,41.66,33.2,25.14,#N/A
rnbqkb1r/pp2pppp/2p2n2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq,18145,D10,Slav Defense,book,rnbqkb1r/pp2pppp/2p2n2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5,Slav-Defense-3.Nc3-Nf6-4.cxd5,0.2,0,2330,30.61,48.12,21.26,#N/A
r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1B2/1QN1P3/PP3PPP/R3KBNR b KQkq,18168,D10,Slav Defense,book,r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1B2/1QN1P3/PP3PPP/R3KBNR b KQkq - 2 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3,Slav-Defense...5.Bf4-Nc6-6.e3-Bf5-7.Qb3,0.16,0,2330,37.91,39.56,22.53,#N/A
r2qkb1r/pp2pppp/5n2/n2p1b2/3P1B2/1QN1P3/PP3PPP/R3KBNR w KQkq,18169,D10,Slav Defense,book,r2qkb1r/pp2pppp/5n2/n2p1b2/3P1B2/1QN1P3/PP3PPP/R3KBNR w KQkq - 3 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5,Slav-Defense...6.e3-Bf5-7.Qb3-Na5,0.15,0,2330,35.71,40.86,23.44,#N/A
r2qkb1r/pp2pppp/5n2/n2p1b2/Q2P1B2/2N1P3/PP3PPP/R3KBNR b KQkq,18170,D10,Slav Defense,book,r2qkb1r/pp2pppp/5n2/n2p1b2/Q2P1B2/2N1P3/PP3PPP/R3KBNR b KQkq - 4 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+,Slav-Defense...6.e3-Bf5-7.Qb3-Na5-8.Qa4,0.26,0,2330,36.89,39.34,23.78,#N/A
r2qkb1r/pp1bpppp/5n2/n2p4/3P1B2/2N1P3/PPQ2PPP/R3KBNR b KQkq,18172,D10,Slav Defense,book,r2qkb1r/pp1bpppp/5n2/n2p4/3P1B2/2N1P3/PPQ2PPP/R3KBNR b KQkq - 6 9,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7 9.Qc2,Slav-Defense...7.Qb3-Na5-8.Qa4-Bd7-9.Qc2,0.19,0,2330,37.09,37.09,25.82,#N/A
2rqkb1r/pp1bpppp/5n2/n2p4/3P1B2/2N1P3/PPQ2PPP/R3KBNR w KQk,18173,D10,Slav Defense,book,2rqkb1r/pp1bpppp/5n2/n2p4/3P1B2/2N1P3/PPQ2PPP/R3KBNR w KQk - 7 10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7 9.Qc2 Rc8,Slav-Defense...8.Qa4-Bd7-9.Qc2-Rc8,0.19,0,2330,40.75,34.59,24.66,#N/A
2rqkb1r/pp1bpppp/5n2/n2p4/3P1B2/2NBP3/PPQ2PPP/R3K1NR b KQk,18174,D10,Slav Defense,book,2rqkb1r/pp1bpppp/5n2/n2p4/3P1B2/2NBP3/PPQ2PPP/R3K1NR b KQk - 8 10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7 9.Qc2 Rc8 10.Bd3,Slav-Defense...8.Qa4-Bd7-9.Qc2-Rc8-10.Bd3,0.25,0,2330,39.43,36.18,24.39,#N/A
2rqkb1r/pp1b1ppp/4pn2/n2p4/3P1B2/2NBP3/PPQ2PPP/R3K1NR w KQk,18175,D10,Slav Defense,book,2rqkb1r/pp1b1ppp/4pn2/n2p4/3P1B2/2NBP3/PPQ2PPP/R3K1NR w KQk - 0 11,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7 9.Qc2 Rc8 10.Bd3 e6,Slav-Defense...9.Qc2-Rc8-10.Bd3-e6,0.24,0,2330,39.1,39.1,21.79,#N/A
2rqk2r/pp1bbppp/4pn2/n2p4/3P1B2/2NBPN2/PPQ2PPP/R3K2R w KQk,18177,D10,Slav Defense,book,2rqk2r/pp1bbppp/4pn2/n2p4/3P1B2/2NBPN2/PPQ2PPP/R3K2R w KQk - 2 12,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.cxd5 cxd5 5.Bf4 Nc6 6.e3 Bf5 7.Qb3 Na5 8.Qa4+ Bd7 9.Qc2 Rc8 10.Bd3 e6 11.Nf3 Be7,Slav-Defense...10.Bd3-e6-11.Nf3-Be7,0.32,0,2330,45.23,36.68,18.09,#N/A
rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq,18180,D10,Slav Defense,book,rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 0 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6,Slav-Defense-3.Nc3-Nf6-4.e3-a6,0.45,0,2330,38.92,38.71,22.34,#N/A
rnbqkb1r/1p2pppp/p1p2n2/3p4/P1PP4/2N1P3/1P3PPP/R1BQKBNR b KQkq,18181,D10,Slav Defense,book,rnbqkb1r/1p2pppp/p1p2n2/3p4/P1PP4/2N1P3/1P3PPP/R1BQKBNR b KQkq a3 0 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.a4,Slav-Defense-3.Nc3-Nf6-4.e3-a6-5.a4,0.14,0,2330,39.01,33.18,27.8,#N/A
rnbqkb1r/1p3ppp/p1p1pn2/3p4/P1PP4/2N1P3/1P3PPP/R1BQKBNR w KQkq,18182,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p1p1pn2/3p4/P1PP4/2N1P3/1P3PPP/R1BQKBNR w KQkq - 0 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.a4 e6,Slav-Defense...4.e3-a6-5.a4-e6,0.12,0,2330,34.86,35.78,29.36,#N/A
rnbqkb1r/1p3ppp/p3pn2/2pp4/P1PP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq,18184,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p3pn2/2pp4/P1PP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq - 0 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.a4 e6 6.Nf3 c5,Slav-Defense...5.a4-e6-6.Nf3-c5,0.11,0,2330,29.61,39.81,30.58,#N/A
rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR b KQkq,18185,D10,Slav Defense,book,rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR b KQkq - 1 5,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2,Slav-Defense-3.Nc3-Nf6-4.e3-a6-5.Qc2,0.19,0,2330,42.01,39.52,18.47,#N/A
rnbqkb1r/4pppp/p1p2n2/1p1p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq,18186,D10,Slav Defense,book,rnbqkb1r/4pppp/p1p2n2/1p1p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq b6 0 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 b5,Slav-Defense...4.e3-a6-5.Qc2-b5,0.6,0,2330,52.15,29.51,18.34,#N/A
rnbqkb1r/4pppp/p1p2n2/1p1p4/2PP4/1PN1P3/P1Q2PPP/R1B1KBNR b KQkq,18187,D10,Slav Defense,book,rnbqkb1r/4pppp/p1p2n2/1p1p4/2PP4/1PN1P3/P1Q2PPP/R1B1KBNR b KQkq - 0 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 b5 6.b3,Slav-Defense...4.e3-a6-5.Qc2-b5-6.b3,0.44,0,2330,52.48,29.45,18.08,#N/A
rn1qkb1r/4pppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q2PPP/R1B1KBNR w KQkq,18188,D10,Slav Defense,book,rn1qkb1r/4pppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q2PPP/R1B1KBNR w KQkq - 1 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 b5 6.b3 Bg4,Slav-Defense...5.Qc2-b5-6.b3-Bg4,0.57,0,2330,47.35,33.06,19.59,#N/A
rn1qkb1r/4pppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q1NPPP/R1B1KB1R b KQkq,18189,D10,Slav Defense,book,rn1qkb1r/4pppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q1NPPP/R1B1KB1R b KQkq - 2 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 b5 6.b3 Bg4 7.Nge2,Slav-Defense...5.Qc2-b5-6.b3-Bg4-7.Nge2,0.25,0,2330,49.77,32.56,17.67,#N/A
r2qkb1r/3npppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q1NPPP/R1B1KB1R w KQkq,18190,D10,Slav Defense,book,r2qkb1r/3npppp/p1p2n2/1p1p4/2PP2b1/1PN1P3/P1Q1NPPP/R1B1KB1R w KQkq - 3 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 b5 6.b3 Bg4 7.Nge2 Nbd7,Slav-Defense...6.b3-Bg4-7.Nge2-Nbd7,0.48,0,2330,42.02,36.13,21.85,#N/A
rnbqkb1r/1p3ppp/p1p1pn2/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq,18191,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p1p1pn2/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq - 0 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6,Slav-Defense...4.e3-a6-5.Qc2-e6,0.3,0,2330,32.05,50.15,17.8,#N/A
r1bqk2r/1p1n1ppp/p1pbpn2/3p4/2PP4/1PN1PN2/P1Q2PPP/R1B1KB1R w KQkq,18195,D10,Slav Defense,book,r1bqk2r/1p1n1ppp/p1pbpn2/3p4/2PP4/1PN1PN2/P1Q2PPP/R1B1KB1R w KQkq - 1 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 Nbd7 7.b3 Bd6,Slav-Defense...6.Nf3-Nbd7-7.b3-Bd6,0.44,0,2330,50,30.93,19.07,#N/A
rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq,18196,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 0 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5,Slav-Defense...5.Qc2-e6-6.Nf3-c5,0.22,0,2330,25.28,53.87,20.85,#N/A
rnbqkb1r/1p3ppp/p3pn2/2pP4/3P4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq,18197,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p3pn2/2pP4/3P4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 0 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5,Slav-Defense...5.Qc2-e6-6.Nf3-c5-7.cxd5,0.29,0,2330,26.17,55.03,18.79,#N/A
rnbqkb1r/1p3ppp/p4n2/2pp4/3P4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq,18198,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p4n2/2pp4/3P4/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 0 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5,Slav-Defense...6.Nf3-c5-7.cxd5-exd5,0.21,0,2330,25.95,55.48,18.57,#N/A
rnbqkb1r/1p3ppp/p4n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B1K2R b KQkq,18199,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p4n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B1K2R b KQkq - 1 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5 8.Be2,Slav-Defense...6.Nf3-c5-7.cxd5-exd5-8.Be2,0.23,0,2330,26.2,58.02,15.78,#N/A
r1bqkb1r/1p3ppp/p1n2n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B1K2R w KQkq,18200,D10,Slav Defense,book,r1bqkb1r/1p3ppp/p1n2n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B1K2R w KQkq - 2 9,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5 8.Be2 Nc6,Slav-Defense...7.cxd5-exd5-8.Be2-Nc6,0.34,0,2330,27.17,57.36,15.47,#N/A
r1bqkb1r/1p3ppp/p1n2n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B2RK1 b kq,18201,D10,Slav Defense,book,r1bqkb1r/1p3ppp/p1n2n2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B2RK1 b kq - 3 9,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5 8.Be2 Nc6 9.O-O,Slav-Defense...7.cxd5-exd5-8.Be2-Nc6-9.O-O,0.23,0,2330,26.74,54.65,18.6,#N/A
r2qkb1r/1p3ppp/p1n1bn2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B2RK1 w kq,18202,D10,Slav Defense,book,r2qkb1r/1p3ppp/p1n1bn2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1B2RK1 w kq - 4 10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5 8.Be2 Nc6 9.O-O Be6,Slav-Defense...8.Be2-Nc6-9.O-O-Be6,0.24,0,2330,22.89,58.21,18.91,#N/A
r2qkb1r/1p3ppp/p1n1bn2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1BR2K1 b kq,18203,D10,Slav Defense,book,r2qkb1r/1p3ppp/p1n1bn2/2pp4/3P4/2N1PN2/PPQ1BPPP/R1BR2K1 b kq - 5 10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.cxd5 exd5 8.Be2 Nc6 9.O-O Be6 10.Rd1,Slav-Defense...8.Be2-Nc6-9.O-O-Be6-10.Rd1,0.05,0,2330,23.4,56.74,19.86,#N/A
rnbqkb1r/1p3ppp/p3pn2/2Pp4/2P5/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq,18204,D10,Slav Defense,book,rnbqkb1r/1p3ppp/p3pn2/2Pp4/2P5/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 0 7,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.dxc5,Slav-Defense...5.Qc2-e6-6.Nf3-c5-7.dxc5,0.17,0,2330,22.88,52.54,24.58,#N/A
rnbqk2r/1p3ppp/p3pn2/2bp4/2P5/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq,18205,D10,Slav Defense,book,rnbqk2r/1p3ppp/p3pn2/2bp4/2P5/2N1PN2/PPQ2PPP/R1B1KB1R w KQkq - 0 8,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 e6 6.Nf3 c5 7.dxc5 Bxc5,Slav-Defense...6.Nf3-c5-7.dxc5-Bxc5,0.3,0,2330,22.41,52.59,25,#N/A
rnbqkb1r/1p2pp1p/p1p2np1/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq,18206,D10,Slav Defense,book,rnbqkb1r/1p2pp1p/p1p2np1/3p4/2PP4/2N1P3/PPQ2PPP/R1B1KBNR w KQkq - 0 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 g6,Slav-Defense...4.e3-a6-5.Qc2-g6,0.38,0,2330,42.22,40.99,16.79,#N/A
rnbqkb1r/1p2pp1p/p1p2np1/3p4/2PP4/2NBP3/PPQ2PPP/R1B1K1NR b KQkq,18207,D10,Slav Defense,book,rnbqkb1r/1p2pp1p/p1p2np1/3p4/2PP4/2NBP3/PPQ2PPP/R1B1K1NR b KQkq - 1 6,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.e3 a6 5.Qc2 g6 6.Bd3,Slav-Defense...4.e3-a6-5.Qc2-g6-6.Bd3,0.36,0,2330,43.23,40.92,15.84,#N/A
