key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rnbqkb1r/pp1ppppp/8/3nP3/3P4/8/PP3PPP/RNBQKBNR b KQkq,11772,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/3nP3/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4,Alapin-Sicilian-Defense...3.e5-Nd5-4.d4-cxd4-5.cxd4,0.12,0,2025,29.93,27.6,42.47,Alapin Sicilian Defense
r1bqkb1r/pp1ppppp/2n5/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq,11773,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp1ppppp/2n5/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq - 1 6,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 Nc6,Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-Nc6,0.36,0,2025,36.21,23.35,40.44,Alapin Sicilian Defense
rnbqkb1r/pp2pppp/3p4/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq,11777,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp2pppp/3p4/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq - 0 6,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 d6,Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-d6,0.18,0,2025,28.36,29.44,42.19,Alapin Sicilian Defense
r1bqkb1r/pp2pppp/2np4/3nP3/2BP4/5N2/PP3PPP/RNBQK2R b KQkq,11780,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp2pppp/2np4/3nP3/2BP4/5N2/PP3PPP/RNBQK2R b KQkq - 3 7,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 d6 6.Nf3 Nc6 7.Bc4,Alapin-Sicilian-Defense...5.cxd4-d6-6.Nf3-Nc6-7.Bc4,0.25,0,2025,29.45,36.12,34.44,Alapin Sicilian Defense
r1bqkb1r/pp2pppp/1nnp4/4P3/2BP4/5N2/PP3PPP/RNBQK2R w KQkq,11781,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp2pppp/1nnp4/4P3/2BP4/5N2/PP3PPP/RNBQK2R w KQkq - 4 8,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 d6 6.Nf3 Nc6 7.Bc4 Nb6,Alapin-Sicilian-Defense...6.Nf3-Nc6-7.Bc4-Nb6,0.09,0,2025,29.02,37.78,33.21,Alapin Sicilian Defense
r1bqkb1r/pp2pppp/1nnp4/1B2P3/3P4/5N2/PP3PPP/RNBQK2R b KQkq,11782,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp2pppp/1nnp4/1B2P3/3P4/5N2/PP3PPP/RNBQK2R b KQkq - 5 8,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 d6 6.Nf3 Nc6 7.Bc4 Nb6 8.Bb5,Alapin-Sicilian-Defense...6.Nf3-Nc6-7.Bc4-Nb6-8.Bb5,0.15,0,2025,27.95,42.15,29.9,Alapin Sicilian Defense
rnbqkb1r/pp1p1ppp/4p3/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq,11784,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1p1ppp/4p3/3nP3/3P4/8/PP3PPP/RNBQKBNR w KQkq - 0 6,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.cxd4 e6,Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-e6,0.33,0,2025,29.99,26.25,43.76,Alapin Sicilian Defense
rnbqkb1r/pp1ppppp/8/3nP3/3Q4/2P5/PP3PPP/RNB1KBNR b KQkq,11789,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/3nP3/3Q4/2P5/PP3PPP/RNB1KBNR b KQkq - 0 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.Qxd4,Alapin-Sicilian-Defense...3.e5-Nd5-4.d4-cxd4-5.Qxd4,-0.27,0,2025,27.62,30.54,41.83,Alapin Sicilian Defense
rnbqkb1r/pp1ppppp/8/3nP3/2Bp4/2P5/PP3PPP/RNBQK1NR b KQkq,11790,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/3nP3/2Bp4/2P5/PP3PPP/RNBQK1NR b KQkq - 1 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.Bc4,Alapin-Sicilian-Defense...3.e5-Nd5-4.d4-cxd4-5.Bc4,0,0,2025,34.15,22.49,43.35,Alapin Sicilian Defense
rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P2N2/PP3PPP/RNBQKB1R b KQkq,11791,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 1 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.Nf3,Alapin-Sicilian-Defense...3.e5-Nd5-4.d4-cxd4-5.Nf3,0.17,0,2025,30.27,32.41,37.3,Alapin Sicilian Defense
r1bqkb1r/pp1ppppp/2n5/3nP3/2Bp4/2P2N2/PP3PPP/RNBQK2R b KQkq,11794,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp1ppppp/2n5/3nP3/2Bp4/2P2N2/PP3PPP/RNBQK2R b KQkq - 3 6,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 cxd4 5.Nf3 Nc6 6.Bc4,Alapin-Sicilian-Defense...4.d4-cxd4-5.Nf3-Nc6-6.Bc4,-0.03,0,2025,33.13,34.06,32.82,Alapin Sicilian Defense
rnbqkb1r/pp1p1ppp/4p3/2pnP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq,11797,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1p1ppp/4p3/2pnP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 0 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.d4 e6,Alapin-Sicilian-Defense...3.e5-Nd5-4.d4-e6,0.49,0,2025,40.36,22.87,36.77,Alapin Sicilian Defense
r1bqkb1r/pp1ppppp/2n5/2pnP3/2B5/2P2N2/PP1P1PPP/RNBQK2R b KQkq,11802,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp1ppppp/2n5/2pnP3/2B5/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 4 5,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.Bc4,Alapin-Sicilian-Defense...3.e5-Nd5-4.Nf3-Nc6-5.Bc4,0.23,0,2025,42.22,29.19,28.6,Alapin Sicilian Defense
r1bqkb1r/pp1ppppp/1nn5/2p1P3/2B5/2P2N2/PP1P1PPP/RNBQK2R w KQkq,11803,B22,Alapin Sicilian Defense,book,r1bqkb1r/pp1ppppp/1nn5/2p1P3/2B5/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 5 6,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.Nf3 Nc6 5.Bc4 Nb6,Alapin-Sicilian-Defense...4.Nf3-Nc6-5.Bc4-Nb6,0.25,0,2025,42.2,28.68,29.12,Alapin Sicilian Defense
rnbqkb1r/pp1ppppp/8/2pnP3/8/2P3P1/PP1P1P1P/RNBQKBNR b KQkq,11808,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/2pnP3/8/2P3P1/PP1P1P1P/RNBQKBNR b KQkq - 0 4,1.e4 c5 2.c3 Nf6 3.e5 Nd5 4.g3,Alapin-Sicilian-Defense-2...Nf6-3.e5-Nd5-4.g3,-0.21,0,2025,29.23,35.8,34.98,Alapin Sicilian Defense
rnbqkbnr/pp1ppp1p/6p1/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq,11868,B22,Alapin Sicilian Defense,book,rnbqkbnr/pp1ppp1p/6p1/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq - 0 4,1.e4 c5 2.d4 cxd4 3.c3 g6,Alapin-Sicilian-Defense-2...g6-3.d4-cxd4,0.68,0,2025,37.28,25.44,37.28,Alapin Sicilian Defense
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq,11920,B22,Alapin Sicilian Defense,book,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 3,1.e4 c5 2.Nf3 Nc6 3.c3,Alapin-Sicilian-Defense-2...Nc6-3.Nf3,0.28,0,2025,39.24,28.64,32.09,Alapin Sicilian Defense
rnbqkb1r/pp1ppppp/8/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R b KQkq,13251,B22,Alapin Sicilian Defense,book,rnbqkb1r/pp1ppppp/8/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 4,1.e4 c5 2.Nf3 Nf6 3.e5 Nd5 4.c3,Alapin-Sicilian-Defense-2...Nf6-3.e5-Nd5-4.Nf3,0.21,0,2025,37.33,31.52,31.14,Alapin Sicilian Defense
rnbqkbnr/p2ppppp/1p6/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq,40947,B22,Alapin Sicilian Defense,book,rnbqkbnr/p2ppppp/1p6/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3,1.e4 c5 2.c3 b6,Alapin-Sicilian-Defense-2...b6,0.52,0,2025,35.7,27.32,36.98,Alapin Sicilian Defense
rnbqkbnr/p2ppppp/1p6/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq,40948,B22,Alapin Sicilian Defense,book,rnbqkbnr/p2ppppp/1p6/2p5/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq d3 0 3,1.e4 c5 2.c3 b6 3.d4,Alapin-Sicilian-Defense-2...b6-3.d4,0.61,0,2025,36.75,27.27,35.98,Alapin Sicilian Defense
rn1qkbnr/pb1ppppp/1p6/2p5/3PP3/2P5/PP3PPP/RNBQKBNR w KQkq,40949,B22,Alapin Sicilian Defense,book,rn1qkbnr/pb1ppppp/1p6/2p5/3PP3/2P5/PP3PPP/RNBQKBNR w KQkq - 1 4,1.e4 c5 2.c3 b6 3.d4 Bb7,Alapin-Sicilian-Defense-2...b6-3.d4-Bb7,0.45,0,2025,34.89,27.61,37.5,Alapin Sicilian Defense
rn1qkbnr/pb1ppppp/1p6/2p5/3PP3/2PB4/PP3PPP/RNBQK1NR b KQkq,40950,B22,Alapin Sicilian Defense,book,rn1qkbnr/pb1ppppp/1p6/2p5/3PP3/2PB4/PP3PPP/RNBQK1NR b KQkq - 2 4,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3,Alapin-Sicilian-Defense-2...b6-3.d4-Bb7-4.Bd3,0.59,0,2025,33.08,28.68,38.24,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP3PPP/RNBQK1NR w KQkq,40951,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP3PPP/RNBQK1NR w KQkq - 3 5,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6,Alapin-Sicilian-Defense...3.d4-Bb7-4.Bd3-Nf6,0.56,0,2025,31.46,30.95,37.6,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP1N1PPP/R1BQK1NR b KQkq,40952,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP1N1PPP/R1BQK1NR b KQkq - 4 5,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Nd2,Alapin-Sicilian-Defense...3.d4-Bb7-4.Bd3-Nf6-5.Nd2,0.7,0,2025,31.61,34.48,33.91,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/8/3pP3/2PB4/PP1N1PPP/R1BQK1NR w KQkq,40953,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/8/3pP3/2PB4/PP1N1PPP/R1BQK1NR w KQkq - 0 6,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Nd2 cxd4,Alapin-Sicilian-Defense...4.Bd3-Nf6-5.Nd2-cxd4,0.76,0,2025,33.88,33.06,33.06,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/8/3PP3/3B4/PP1N1PPP/R1BQK1NR b KQkq,40954,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/8/3PP3/3B4/PP1N1PPP/R1BQK1NR b KQkq - 0 6,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Nd2 cxd4 6.cxd4,Alapin-Sicilian-Defense...4.Bd3-Nf6-5.Nd2-cxd4-6.cxd4,0.73,0,2025,33.77,33.11,33.11,Alapin Sicilian Defense
r2qkb1r/pb1ppppp/1pn2n2/8/3PP3/3B4/PP1N1PPP/R1BQK1NR w KQkq,40955,B22,Alapin Sicilian Defense,book,r2qkb1r/pb1ppppp/1pn2n2/8/3PP3/3B4/PP1N1PPP/R1BQK1NR w KQkq - 1 7,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Nd2 cxd4 6.cxd4 Nc6,Alapin-Sicilian-Defense...5.Nd2-cxd4-6.cxd4-Nc6,0.81,0,2025,34.88,30.23,34.88,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP2QPPP/RNB1K1NR b KQkq,40956,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/2p5/3PP3/2PB4/PP2QPPP/RNB1K1NR b KQkq - 4 5,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Qe2,Alapin-Sicilian-Defense...3.d4-Bb7-4.Bd3-Nf6-5.Qe2,0.3,0,2025,33.33,26,40.67,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/8/3pP3/2PB4/PP2QPPP/RNB1K1NR w KQkq,40957,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/8/3pP3/2PB4/PP2QPPP/RNB1K1NR w KQkq - 0 6,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Qe2 cxd4,Alapin-Sicilian-Defense...4.Bd3-Nf6-5.Qe2-cxd4,0.41,0,2025,34.13,26.19,39.68,Alapin Sicilian Defense
rn1qkb1r/pb1ppppp/1p3n2/8/3PP3/3B4/PP2QPPP/RNB1K1NR b KQkq,40958,B22,Alapin Sicilian Defense,book,rn1qkb1r/pb1ppppp/1p3n2/8/3PP3/3B4/PP2QPPP/RNB1K1NR b KQkq - 0 6,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Qe2 cxd4 6.cxd4,Alapin-Sicilian-Defense...4.Bd3-Nf6-5.Qe2-cxd4-6.cxd4,0.37,0,2025,33.87,25,41.13,Alapin Sicilian Defense
r2qkb1r/pb1ppppp/1pn2n2/8/3PP3/3B4/PP2QPPP/RNB1K1NR w KQkq,40959,B22,Alapin Sicilian Defense,book,r2qkb1r/pb1ppppp/1pn2n2/8/3PP3/3B4/PP2QPPP/RNB1K1NR w KQkq - 1 7,1.e4 c5 2.c3 b6 3.d4 Bb7 4.Bd3 Nf6 5.Qe2 cxd4 6.cxd4 Nc6,Alapin-Sicilian-Defense...5.Qe2-cxd4-6.cxd4-Nc6,0.08,0,2025,34.15,25.2,40.65,Alapin Sicilian Defense
r1bqkbnr/pp1ppppp/2n5/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq,40960,B22,Alapin Sicilian Defense,book,r1bqkbnr/pp1ppppp/2n5/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq - 0 4,1.e4 c5 2.c3 Nc6 3.d4 cxd4,Alapin-Sicilian-Defense-2...Nc6-3.d4-cxd4,0.34,0,2025,64.83,13.79,21.38,Alapin Sicilian Defense
r1bqkbnr/pp1ppppp/2n5/8/3PP3/8/PP3PPP/RNBQKBNR b KQkq,40961,B22,Alapin Sicilian Defense,book,r1bqkbnr/pp1ppppp/2n5/8/3PP3/8/PP3PPP/RNBQKBNR b KQkq - 0 4,1.e4 c5 2.c3 Nc6 3.d4 cxd4 4.cxd4,Alapin-Sicilian-Defense-2...Nc6-3.d4-cxd4-4.cxd4,0.44,0,2025,66.18,12.73,21.09,Alapin Sicilian Defense
r1bqkbnr/pp2pppp/2n5/3p4/3PP3/8/PP3PPP/RNBQKBNR w KQkq,40962,B22,Alapin Sicilian Defense,book,r1bqkbnr/pp2pppp/2n5/3p4/3PP3/8/PP3PPP/RNBQKBNR w KQkq d6 0 5,1.e4 c5 2.c3 Nc6 3.d4 cxd4 4.cxd4 d5,Alapin-Sicilian-Defense...3.d4-cxd4-4.cxd4-d5,0.4,0,2025,63.91,13.02,23.08,Alapin Sicilian Defense
r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq,40963,B22,Alapin Sicilian Defense,book,r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5,1.e4 c5 2.c3 Nc6 3.d4 cxd4 4.cxd4 d5 5.exd5,Alapin-Sicilian-Defense...3.d4-cxd4-4.cxd4-d5-5.exd5,0.4,0,2025,65.22,15.22,19.57,Alapin Sicilian Defense
r1bqk2r/pp2bppp/2n1pn2/8/3P4/2N2N2/PP2BPPP/R1BQ1RK1 w kq,41059,B22,Alapin Sicilian Defense,book,r1bqk2r/pp2bppp/2n1pn2/8/3P4/2N2N2/PP2BPPP/R1BQ1RK1 w kq - 3 10,1.e4 c5 2.c3 Nc6 3.Nf3 d5 4.exd5 Qxd5 5.d4 e6 6.Be2 Nf6 7.O-O cxd4 8.cxd4 Be7 9.Nc3 Qd8,Alapin-Sicilian-Defense...8.cxd4-Be7-9.Nc3-Qd8,0.36,0,2025,29.96,34.24,35.8,Alapin Sicilian Defense
