key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rnb1kb1r/pp3ppp/2p2n2/q3p3/4PP2/2NB4/PPP3PP/R1BQK1NR w KQkq,53717,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3ppp/2p2n2/q3p3/4PP2/2NB4/PPP3PP/R1BQK1NR w KQkq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.dxe5 dxe5,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.dxe5-dxe5,0.53,0,3448,37.6,23.55,38.84,Pirc Defense
rnb1kb1r/pp3ppp/2p2n2/q3pP2/4P3/2NB4/PPP3PP/R1BQK1NR b KQkq,53718,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3ppp/2p2n2/q3pP2/4P3/2NB4/PPP3PP/R1BQK1NR b KQkq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.dxe5 dxe5 7.f5,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.dxe5-dxe5-7.f5,0.54,0,3448,34.62,25.38,40,Pirc Defense
rnb1kb1r/pp3ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQkq,53719,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3,Pirc-Defense-Czech-Defense-4.f4-Qa5-5.Bd3-e5-6.Nf3,0.93,0,3448,49.62,23.32,27.06,Pirc Defense
r1b1kb1r/pp1n1ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQK2R w KQkq,53720,B07,Pirc Defense: Czech Defense,book,r1b1kb1r/pp1n1ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQK2R w KQkq - 2 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Nbd7,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-Nbd7,1.03,0,3448,47.06,25.37,27.57,Pirc Defense
r1b1kb1r/pp1n1ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQ1RK1 b kq,53721,B07,Pirc Defense: Czech Defense,book,r1b1kb1r/pp1n1ppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQ1RK1 b kq - 3 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Nbd7 7.O-O,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-Nbd7-7.O-O,1,0,3448,43.56,28.83,27.61,Pirc Defense
r1b1k2r/pp1nbppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQ1RK1 w kq,53722,B07,Pirc Defense: Czech Defense,book,r1b1k2r/pp1nbppp/2pp1n2/q3p3/3PPP2/2NB1N2/PPP3PP/R1BQ1RK1 w kq - 4 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Nbd7 7.O-O Be7,Pirc-Defense-Czech-Defense...6.Nf3-Nbd7-7.O-O-Be7,0.91,0,3448,39.74,30.46,29.8,Pirc Defense
rn2kb1r/pp3ppp/2pp1n2/q3p3/3PPPb1/2NB1N2/PPP3PP/R1BQK2R w KQkq,53723,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp3ppp/2pp1n2/q3p3/3PPPb1/2NB1N2/PPP3PP/R1BQK2R w KQkq - 2 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-Bg4,0.9,0,3448,52.14,24.37,23.49,Pirc Defense
rn2kb1r/pp3ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2QK2R b KQkq,53724,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp3ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2QK2R b KQkq - 3 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.Be3,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-Bg4-7.Be3,0.88,0,3448,60,23.53,16.47,Pirc Defense
r3kb1r/pp1n1ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2QK2R w KQkq,53725,B07,Pirc Defense: Czech Defense,book,r3kb1r/pp1n1ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2QK2R w KQkq - 4 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.Be3 Nbd7,Pirc-Defense-Czech-Defense...6.Nf3-Bg4-7.Be3-Nbd7,1.03,0,3448,58.42,22.77,18.81,Pirc Defense
r3kb1r/pp1n1ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2Q1RK1 b kq,53726,B07,Pirc Defense: Czech Defense,book,r3kb1r/pp1n1ppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2Q1RK1 b kq - 5 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.Be3 Nbd7 8.O-O,Pirc-Defense-Czech-Defense...6.Nf3-Bg4-7.Be3-Nbd7-8.O-O,0.94,0,3448,60.27,20.09,19.64,Pirc Defense
r3k2r/pp1nbppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2Q1RK1 w kq,53727,B07,Pirc Defense: Czech Defense,book,r3k2r/pp1nbppp/2pp1n2/q3p3/3PPPb1/2NBBN2/PPP3PP/R2Q1RK1 w kq - 6 9,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.Be3 Nbd7 8.O-O Be7,Pirc-Defense-Czech-Defense...7.Be3-Nbd7-8.O-O-Be7,1.16,0,3448,60.09,19.72,20.19,Pirc Defense
r3k2r/pp1nbppp/2pp1n2/q3p3/3PPPb1/2NBBN1P/PPP3P1/R2Q1RK1 b kq,53728,B07,Pirc Defense: Czech Defense,book,r3k2r/pp1nbppp/2pp1n2/q3p3/3PPPb1/2NBBN1P/PPP3P1/R2Q1RK1 b kq - 0 9,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.Be3 Nbd7 8.O-O Be7 9.h3,Pirc-Defense-Czech-Defense...7.Be3-Nbd7-8.O-O-Be7-9.h3,0.92,0,3448,60.25,21.74,18.01,Pirc Defense
rn2kb1r/pp3ppp/2pp1n2/q3P3/4PPb1/2NB1N2/PPP3PP/R1BQK2R b KQkq,53729,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp3ppp/2pp1n2/q3P3/4PPb1/2NB1N2/PPP3PP/R1BQK2R b KQkq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.dxe5,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-Bg4-7.dxe5,0.64,0,3448,39.68,26.98,33.33,Pirc Defense
rn2kb1r/pp3ppp/2p2n2/q3p3/4PPb1/2NB1N2/PPP3PP/R1BQK2R w KQkq,53730,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp3ppp/2p2n2/q3p3/4PPb1/2NB1N2/PPP3PP/R1BQK2R w KQkq - 0 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.dxe5 dxe5,Pirc-Defense-Czech-Defense...6.Nf3-Bg4-7.dxe5-dxe5,0.59,0,3448,39.5,28.99,31.51,Pirc Defense
rn2kb1r/pp3ppp/2p2n2/q3P3/4P1b1/2NB1N2/PPP3PP/R1BQK2R b KQkq,53731,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp3ppp/2p2n2/q3P3/4P1b1/2NB1N2/PPP3PP/R1BQK2R b KQkq - 0 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.dxe5 dxe5 8.fxe5,Pirc-Defense-Czech-Defense...6.Nf3-Bg4-7.dxe5-dxe5-8.fxe5,0.57,0,3448,36.3,26.67,37.04,Pirc Defense
rn2kb1r/pp1n1ppp/2p5/q3P3/4P1b1/2NB1N2/PPP3PP/R1BQK2R w KQkq,53732,B07,Pirc Defense: Czech Defense,book,rn2kb1r/pp1n1ppp/2p5/q3P3/4P1b1/2NB1N2/PPP3PP/R1BQK2R w KQkq - 1 9,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 Bg4 7.dxe5 dxe5 8.fxe5 Nfd7,Pirc-Defense-Czech-Defense...7.dxe5-dxe5-8.fxe5-Nfd7,0.57,0,3448,33.33,27.78,38.89,Pirc Defense
rnb1kb1r/pp3ppp/2pp1n2/q7/3pPP2/2NB1N2/PPP3PP/R1BQK2R w KQkq,53733,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3ppp/2pp1n2/q7/3pPP2/2NB1N2/PPP3PP/R1BQK2R w KQkq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 exd4,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-exd4,0.8,0,3448,47.39,18.28,34.33,Pirc Defense
rnb1kb1r/pp3ppp/2pp1n2/q7/3NPP2/2NB4/PPP3PP/R1BQK2R b KQkq,53734,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3ppp/2pp1n2/q7/3NPP2/2NB4/PPP3PP/R1BQK2R b KQkq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 exd4 7.Nxd4,Pirc-Defense-Czech-Defense...5.Bd3-e5-6.Nf3-exd4-7.Nxd4,0.96,0,3448,47.06,18.38,34.56,Pirc Defense
rnb1kb1r/pp3p1p/2pp1np1/q7/3NPP2/2NB4/PPP3PP/R1BQK2R w KQkq,53735,B07,Pirc Defense: Czech Defense,book,rnb1kb1r/pp3p1p/2pp1np1/q7/3NPP2/2NB4/PPP3PP/R1BQK2R w KQkq - 0 8,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd3 e5 6.Nf3 exd4 7.Nxd4 g6,Pirc-Defense-Czech-Defense...6.Nf3-exd4-7.Nxd4-g6,1.05,0,3448,41.43,20.71,37.86,Pirc Defense
rnbqkb1r/pp2pp1p/2pp1np1/8/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq,53736,B07,Pirc Defense: Czech Defense,book,rnbqkb1r/pp2pp1p/2pp1np1/8/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq - 0 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 g6,Pirc-Defense-Czech-Defense-4.f4-g6,0.92,0,3448,52.01,23.56,24.43,Pirc Defense
rnbqkb1r/pp2pp1p/2pp1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R b KQkq,53737,B07,Pirc Defense: Czech Defense,book,rnbqkb1r/pp2pp1p/2pp1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R b KQkq - 1 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 g6 5.Nf3,Pirc-Defense-Czech-Defense-4.f4-g6-5.Nf3,0.93,0,3448,52.04,23.2,24.76,Pirc Defense
rnbqk2r/pp2ppbp/2pp1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R w KQkq,53738,B07,Pirc Defense: Czech Defense,book,rnbqk2r/pp2ppbp/2pp1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R w KQkq - 2 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 g6 5.Nf3 Bg7,Pirc-Defense-Czech-Defense-4.f4-g6-5.Nf3-Bg7,0.95,0,3448,54.46,21.98,23.56,Pirc Defense
rnbqk2r/pp2ppbp/2pp1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQkq,53739,B07,Pirc Defense: Czech Defense,book,rnbqk2r/pp2ppbp/2pp1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQkq - 3 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 g6 5.Nf3 Bg7 6.Bd3,Pirc-Defense-Czech-Defense-4.f4-g6-5.Nf3-Bg7-6.Bd3,1.08,0,3448,55.79,21.58,22.63,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq,53741,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4,Pirc-Defense-Czech-Defense-4.Nf3-Bg4,1.08,0,3448,37.49,23.86,38.65,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R b KQkq,53742,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 3 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.Be2,0.62,0,3448,29.09,27.15,43.76,Pirc Defense
r2qkb1r/pp1npppp/2pp1n2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R w KQkq,53743,B07,Pirc Defense: Czech Defense,book,r2qkb1r/pp1npppp/2pp1n2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 4 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2 Nbd7,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.Be2-Nbd7,0.68,0,3448,34.04,34.75,31.21,Pirc Defense
rn1qkb1r/pp3ppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R w KQkq,53744,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp3ppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 0 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2 e6,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.Be2-e6,0.63,0,3448,26.88,26.88,46.24,Pirc Defense
rn1qkb1r/pp3ppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 b kq,53745,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp3ppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 1 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2 e6 6.O-O,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.Be2-e6-6.O-O,0.49,0,3448,28.1,27.38,44.52,Pirc Defense
rn1qkb1r/pp3ppp/2p1pn2/3p4/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq,53746,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp3ppp/2p1pn2/3p4/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2 e6 6.O-O d5,Pirc-Defense-Czech-Defense...5.Be2-e6-6.O-O-d5,0.57,0,3448,32.54,25.36,42.11,Pirc Defense
rn1qk2r/pp2bppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq,53747,B07,Pirc Defense: Czech Defense,book,rn1qk2r/pp2bppp/2pppn2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 2 7,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.Be2 e6 6.O-O Be7,Pirc-Defense-Czech-Defense...5.Be2-e6-6.O-O-Be7,0.55,0,3448,22.12,30.41,47.47,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N1P/PPP2PP1/R1BQKB1R b KQkq,53748,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/8/3PP1b1/2N2N1P/PPP2PP1/R1BQKB1R b KQkq - 0 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.h3,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.h3,1.14,0,3448,46.4,20.95,32.65,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/8/3PP3/2N2b1P/PPP2PP1/R1BQKB1R w KQkq,53749,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/8/3PP3/2N2b1P/PPP2PP1/R1BQKB1R w KQkq - 0 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.h3 Bxf3,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.h3-Bxf3,1.18,0,3448,59.7,16.42,23.88,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/8/3PP3/2N2Q1P/PPP2PP1/R1B1KB1R b KQkq,53750,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/8/3PP3/2N2Q1P/PPP2PP1/R1B1KB1R b KQkq - 0 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.h3 Bxf3 6.Qxf3,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.h3-Bxf3-6.Qxf3,0.99,0,3448,61.84,15.13,23.03,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/7b/3PP3/2N2N1P/PPP2PP1/R1BQKB1R w KQkq,53751,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/7b/3PP3/2N2N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.h3 Bh5,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.h3-Bh5,1.2,0,3448,43.98,22.14,33.88,Pirc Defense
rn1qkb1r/pp2pppp/2pp1n2/7b/3PP3/2N2N1P/PPP1QPP1/R1B1KB1R b KQkq,53752,B07,Pirc Defense: Czech Defense,book,rn1qkb1r/pp2pppp/2pp1n2/7b/3PP3/2N2N1P/PPP1QPP1/R1B1KB1R b KQkq - 2 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.h3 Bh5 6.Qe2,Pirc-Defense-Czech-Defense-4.Nf3-Bg4-5.h3-Bh5-6.Qe2,1.13,0,3448,60.27,21.23,18.49,Pirc Defense
rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq,53755,B07,Pirc Defense: Czech Defense,book,rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 1 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 g6 5.Be2,Pirc-Defense-Czech-Defense-4.Nf3-g6-5.Be2,0.62,0,3448,43.31,29.13,27.56,Pirc Defense
rnbqkb1r/pp2pppp/2pp1n2/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR b KQkq,53757,B07,Pirc Defense: Czech Defense,book,rnbqkb1r/pp2pppp/2pp1n2/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR b KQkq - 0 4,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.g3,Pirc-Defense-Czech-Defense-4.g3,0.2,0,3448,46.44,20.32,33.25,Pirc Defense
r1bqkb1r/pp1npppp/2pp1n2/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR w KQkq,53758,B07,Pirc Defense: Czech Defense,book,r1bqkb1r/pp1npppp/2pp1n2/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR w KQkq - 1 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.g3 Nbd7,Pirc-Defense-Czech-Defense-4.g3-Nbd7,0.4,0,3448,50,16.44,33.56,Pirc Defense
r1bqkb1r/pp1npppp/2pp1n2/8/3PP3/2N3P1/PPP2PBP/R1BQK1NR b KQkq,53759,B07,Pirc Defense: Czech Defense,book,r1bqkb1r/pp1npppp/2pp1n2/8/3PP3/2N3P1/PPP2PBP/R1BQK1NR b KQkq - 2 5,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.g3 Nbd7 5.Bg2,Pirc-Defense-Czech-Defense-4.g3-Nbd7-5.Bg2,0.45,0,3448,49.65,15.6,34.75,Pirc Defense
r1bqkb1r/pp1n1ppp/2pp1n2/4p3/3PP3/2N3P1/PPP2PBP/R1BQK1NR w KQkq,53760,B07,Pirc Defense: Czech Defense,book,r1bqkb1r/pp1n1ppp/2pp1n2/4p3/3PP3/2N3P1/PPP2PBP/R1BQK1NR w KQkq e6 0 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.g3 Nbd7 5.Bg2 e5,Pirc-Defense-Czech-Defense-4.g3-Nbd7-5.Bg2-e5,0.4,0,3448,48.43,15.72,35.85,Pirc Defense
r1bqkb1r/pp1n1ppp/2pp1n2/4p3/3PP3/2N3P1/PPP1NPBP/R1BQK2R b KQkq,53761,B07,Pirc Defense: Czech Defense,book,r1bqkb1r/pp1n1ppp/2pp1n2/4p3/3PP3/2N3P1/PPP1NPBP/R1BQK2R b KQkq - 1 6,1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.g3 Nbd7 5.Bg2 e5 6.Nge2,Pirc-Defense-Czech-Defense-4.g3-Nbd7-5.Bg2-e5-6.Nge2,0.07,0,3448,47.06,18.07,34.87,Pirc Defense
rnbq1rk1/pp2ppbp/2pp1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R w KQ,54258,B07,Pirc Defense: Czech Defense,book,rnbq1rk1/pp2ppbp/2pp1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R w KQ - 0 7,1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.f4 Bg7 5.Nf3 O-O 6.Bd3 c6,Pirc-Defense-Czech-Defense...5.Nf3-Bg7-6.Bd3-O-O,0.99,0,3448,59.19,21.89,18.92,Pirc Defense
rnbqkbnr/ppp1pppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq,2968,B07,Pirc Defense: Harmonist Variation,book,rnbqkbnr/ppp1pppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq f3 0 2,1.e4 d6 2.f4,Pirc-Defense-Harmonist-Variation,0.02,0,3448,41.09,25.5,33.42,Pirc Defense
rnbqkbnr/ppp1pppp/8/3p4/4PP2/8/PPPP2PP/RNBQKBNR w KQkq,13863,B07,Pirc Defense: Harmonist Variation,notable,rnbqkbnr/ppp1pppp/8/3p4/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,1.e4 d6 2.f4 d5,Pirc-Defense-Harmonist-Variation-2...d5,0.44,0,3448,24.56,33.33,42.11,Pirc Defense
rnbqkbnr/ppp1pppp/8/3P4/5P2/8/PPPP2PP/RNBQKBNR b KQkq,13864,B07,Pirc Defense: Harmonist Variation,notable,rnbqkbnr/ppp1pppp/8/3P4/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,1.e4 d6 2.f4 d5 3.exd5,Pirc-Defense-Harmonist-Variation-2...d5-3.exd5,0.41,0,3448,29.41,38.24,32.35,Pirc Defense
rnbqkbnr/ppp1pp1p/3p2p1/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq,54614,B07,Pirc Defense: Harmonist Variation,book,rnbqkbnr/ppp1pp1p/3p2p1/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,1.e4 d6 2.f4 g6,Pirc-Defense-Harmonist-Variation-2...g6,0.64,0,3448,41.47,25.81,32.72,Pirc Defense
rnbqkbnr/ppp1pp1p/3p2p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq,54615,B07,Pirc Defense: Harmonist Variation,book,rnbqkbnr/ppp1pp1p/3p2p1/8/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,1.e4 d6 2.f4 g6 3.Nf3,Pirc-Defense-Harmonist-Variation-2...g6-3.Nf3,0.16,0,3448,44.85,19.59,35.57,Pirc Defense
rnbqkb1r/ppp1pppp/3p1n2/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq,54617,B07,Pirc Defense: Harmonist Variation,book,rnbqkb1r/ppp1pppp/3p1n2/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,1.e4 d6 2.f4 Nf6,Pirc-Defense-Harmonist-Variation-2...Nf6,0.26,0,3448,42.09,24.58,33.33,Pirc Defense
rnbqkb1r/ppp1pppp/5n2/3P4/5P2/8/PPPP2PP/RNBQKBNR w KQkq,2969,B07,Pirc Defense: Harmonist; Fuller Gambit,notable,rnbqkb1r/ppp1pppp/5n2/3P4/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 1 4,1.e4 d6 2.f4 d5 3.exd5 Nf6,Pirc-Defense-Harmonist-Fuller-Gambit,0.5,0,3448,28.57,33.33,38.1,Pirc Defense
rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq,1272,B07,Pirc Defense: Lion's Jaw Variation,book,rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,1.e4 d6 2.d4 Nf6 3.f3,Pirc-Defense-Lions-Jaw-Variation,0.4,0,3448,43.87,27.92,28.21,Pirc Defense
rnbqkb1r/pp2pppp/3p1n2/2pP4/4P3/5P2/PPP3PP/RNBQKBNR b KQkq,24769,B07,Pirc Defense: Lion's Jaw Variation,book,rnbqkb1r/pp2pppp/3p1n2/2pP4/4P3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 4,1.e4 d6 2.d4 Nf6 3.f3 c5 4.d5,Pirc-Defense-Lions-Jaw-Variation-3...c5-4.d5,0.36,0,3448,39.04,28.95,32.02,Pirc Defense
rnbqkb1r/ppp1pppp/5n2/3p4/3PP3/5P2/PPP3PP/RNBQKBNR w KQkq,24770,B07,Pirc Defense: Lion's Jaw Variation,book,rnbqkb1r/ppp1pppp/5n2/3p4/3PP3/5P2/PPP3PP/RNBQKBNR w KQkq - 0 4,1.e4 d6 2.d4 Nf6 3.f3 d5,Pirc-Defense-Lions-Jaw-Variation-3...d5,0.72,0,3448,36.02,30.12,33.85,Pirc Defense
rnbqkb1r/ppp1pppp/5n2/3pP3/3P4/5P2/PPP3PP/RNBQKBNR b KQkq,24771,B07,Pirc Defense: Lion's Jaw Variation,book,rnbqkb1r/ppp1pppp/5n2/3pP3/3P4/5P2/PPP3PP/RNBQKBNR b KQkq - 0 4,1.e4 d6 2.d4 Nf6 3.f3 d5 4.e5,Pirc-Defense-Lions-Jaw-Variation-3...d5-4.e5,0.57,0,3448,38.43,28.36,33.21,Pirc Defense
